family,instance_id,non_hand_constructed,seed,prior_name,alpha,horizon,world_count,prior_probability_sum,static_candidates_considered,static_root_action,nested_root_action,root_action_difference,reachable_policy_difference,reachable_policy_difference_probability,common_reachable_information_state_count,common_reachable_action_difference_count,static_reachable_decision_history_count,static_action_mismatch_state_count,static_action_mismatch_probability,static_value_mismatch_state_count,static_value_mismatch_probability,max_static_conditional_cvar_improvement,static_root_cvar_regret,nested_root_dynamic_regret_value,exact_world_enumeration
random_multishortcut_m3,random_multishortcut_m3_seed005,1,5,independent_p0.70,0.9,5,8,1,142,u1,g,1,1,1,1,1,7,1,0.3,2,0.3,2.21349595457,18.9636278804,22.9914237846,1
random_multishortcut_m3,random_multishortcut_m3_seed005,1,5,independent_p0.90,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.696740611053,0.835147413193,1
random_multishortcut_m3,random_multishortcut_m3_seed005,1,5,independent_p0.90,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,1.04511091658,1.57912030235,1
random_multishortcut_m3,random_multishortcut_m3_seed005,1,5,independent_p0.90,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,2.09022183316,5.11663570003,1
random_multishortcut_m3,random_multishortcut_m3_seed005,1,5,independent_p0.90,0.9,5,8,1,142,u1,g,1,1,1,1,1,7,0,0,0,0,0,4.57307164021,22.9914237846,1
random_multishortcut_m3,random_multishortcut_m3_seed005,1,5,correlated_two_mode,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,5.1802295184,7.14620778232,1
random_multishortcut_m3,random_multishortcut_m3_seed005,1,5,correlated_two_mode,0.5,5,8,1,142,u1,u0,1,1,1,2,1,7,0,0,0,0,0,7.54756788996,13.6890143355,1
random_multishortcut_m3,random_multishortcut_m3_seed005,1,5,correlated_two_mode,0.75,5,8,1,142,u1,u0,1,1,1,2,1,7,0,0,0,0,0,11.4308358476,22.1037821717,1
random_multishortcut_m3,random_multishortcut_m3_seed005,1,5,correlated_two_mode,0.9,5,8,1,142,u1,g,1,1,1,1,1,7,1,0.536639272897,2,0.536639272897,2.21349595457,20.66571987,22.9914237846,1
random_multishortcut_m3,random_multishortcut_m3_seed006,1,6,independent_p0.10,0.25,5,8,1,142,u2,u0,1,1,1,1,1,7,0,0,0,0,0,6.67312474743,7.22787897474,1
random_multishortcut_m3,random_multishortcut_m3_seed006,1,6,independent_p0.10,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,7.85354294345,8.6829114601,1
random_multishortcut_m3,random_multishortcut_m3_seed006,1,6,independent_p0.10,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,11.3892718829,13.0480089162,1
random_multishortcut_m3,random_multishortcut_m3_seed006,1,6,independent_p0.10,0.9,5,8,1,142,u0,u0,0,1,0.9,4,1,7,1,0.9,2,0.9,0.0978493418705,21.9964587011,23.8629032145,1
random_multishortcut_m3,random_multishortcut_m3_seed006,1,6,independent_p0.30,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,7.59817161374,11.477244276,1
random_multishortcut_m3,random_multishortcut_m3_seed006,1,6,independent_p0.30,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,10.6838227194,17.4131063722,1
random_multishortcut_m3,random_multishortcut_m3_seed006,1,6,independent_p0.30,0.75,5,8,1,142,u0,u0,0,1,0.7,4,1,7,0,0,0,0,0,17.1512005249,23.8629032145,1
random_multishortcut_m3,random_multishortcut_m3_seed006,1,6,independent_p0.30,0.9,5,8,1,142,u0,u0,0,0,0,4,0,4,0,0,0,0,0,23.8629032145,23.8629032145,1
random_multishortcut_m3,random_multishortcut_m3_seed006,1,6,independent_p0.50,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,5.67138146572,8.78219210403,1
random_multishortcut_m3,random_multishortcut_m3_seed006,1,6,independent_p0.50,0.5,5,8,1,142,u0,u0,0,1,0.5,4,1,7,0,0,0,0,0,8.50707219858,23.8629032145,1
random_multishortcut_m3,random_multishortcut_m3_seed006,1,6,independent_p0.50,0.75,5,8,1,142,u0,u0,0,1,0.5,4,1,7,1,0.5,2,0.5,2.28039806991,15.2305576442,23.8629032145,1
random_multishortcut_m3,random_multishortcut_m3_seed006,1,6,independent_p0.50,0.9,5,8,1,142,u0,u0,0,0,0,4,0,4,0,0,0,0,0,23.8629032145,23.8629032145,1
random_multishortcut_m3,random_multishortcut_m3_seed006,1,6,independent_p0.70,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,2.85088290286,4.37818382855,1
random_multishortcut_m3,random_multishortcut_m3_seed006,1,6,independent_p0.70,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,4.27632435429,9.83964928308,1
random_multishortcut_m3,random_multishortcut_m3_seed006,1,6,independent_p0.70,0.75,5,8,1,142,u0,u0,0,1,0.3,4,1,7,0,0,0,0,0,8.19593135799,23.8629032145,1
random_multishortcut_m3,random_multishortcut_m3_seed006,1,6,independent_p0.70,0.9,5,8,1,142,u0,u0,0,1,0.3,4,1,7,1,0.3,2,0.3,2.28039806991,17.8144482655,23.8629032145,1
random_multishortcut_m3,random_multishortcut_m3_seed006,1,6,independent_p0.90,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.533507111105,0.670873158729,1
random_multishortcut_m3,random_multishortcut_m3_seed006,1,6,independent_p0.90,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.800260666657,1.33110593185,1
random_multishortcut_m3,random_multishortcut_m3_seed006,1,6,independent_p0.90,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,1.60052133331,4.61098902621,1
random_multishortcut_m3,random_multishortcut_m3_seed006,1,6,independent_p0.90,0.9,5,8,1,142,u0,u0,0,1,0.1,4,1,7,1,0.1,2,0.1,0.0978493418705,4.00130333329,23.8629032145,1
random_multishortcut_m3,random_multishortcut_m3_seed006,1,6,correlated_two_mode,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,4.19947804319,5.77647692101,1
random_multishortcut_m3,random_multishortcut_m3_seed006,1,6,correlated_two_mode,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,6.15491691041,9.86534985181,1
random_multishortcut_m3,random_multishortcut_m3_seed006,1,6,correlated_two_mode,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,8.8864147566,15.4128856996,1
random_multishortcut_m3,random_multishortcut_m3_seed006,1,6,correlated_two_mode,0.9,5,8,1,142,u0,u0,0,1,0.540452238765,4,1,7,1,0.540452238765,2,0.540452238765,1.58814155854,15.7393158855,23.8629032145,1
random_multishortcut_m3,random_multishortcut_m3_seed007,1,7,independent_p0.10,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,6.59685043008,7.18239802652,1
random_multishortcut_m3,random_multishortcut_m3_seed007,1,7,independent_p0.10,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,7.84499135933,8.72331275399,1
random_multishortcut_m3,random_multishortcut_m3_seed007,1,7,independent_p0.10,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,11.5894141471,13.3460569364,1
random_multishortcut_m3,random_multishortcut_m3_seed007,1,7,independent_p0.10,0.9,5,8,1,142,u0,g,1,1,1,1,1,7,0,0,0,0,0,22.8226825103,26.6687749688,1
random_multishortcut_m3,random_multishortcut_m3_seed007,1,7,independent_p0.30,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,7.82157190558,11.7619528142,1
random_multishortcut_m3,random_multishortcut_m3_seed007,1,7,independent_p0.30,0.5,5,8,1,142,u1,u0,1,1,1,2,1,7,0,0,0,0,0,10.8522707716,17.9688011188,1
random_multishortcut_m3,random_multishortcut_m3_seed007,1,7,independent_p0.30,0.75,5,8,1,142,u0,g,1,1,1,1,1,7,0,0,0,0,0,17.6914364678,26.6687749688,1
random_multishortcut_m3,random_multishortcut_m3_seed007,1,7,independent_p0.30,0.9,5,8,1,142,g,g,0,0,0,1,0,1,0,0,0,0,0,26.6687749688,26.6687749688,1
random_multishortcut_m3,random_multishortcut_m3_seed007,1,7,independent_p0.50,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,5.94800547752,9.15689313278,1
random_multishortcut_m3,random_multishortcut_m3_seed007,1,7,independent_p0.50,0.5,5,8,1,142,u1,g,1,1,1,1,1,7,0,0,0,0,0,8.7857050971,26.6687749688,1
random_multishortcut_m3,random_multishortcut_m3_seed007,1,7,independent_p0.50,0.75,5,8,1,142,u0,g,1,1,1,1,1,7,0,0,0,0,0,15.6574290276,26.6687749688,1
random_multishortcut_m3,random_multishortcut_m3_seed007,1,7,independent_p0.50,0.9,5,8,1,142,g,g,0,0,0,1,0,1,0,0,0,0,0,26.6687749688,26.6687749688,1
random_multishortcut_m3,random_multishortcut_m3_seed007,1,7,independent_p0.70,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,3.04586525859,4.63252093817,1
random_multishortcut_m3,random_multishortcut_m3_seed007,1,7,independent_p0.70,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,4.56879788789,10.3219251913,1
random_multishortcut_m3,random_multishortcut_m3_seed007,1,7,independent_p0.70,0.75,5,8,1,142,u1,g,1,1,1,1,1,7,0,0,0,0,0,8.52581030223,26.6687749688,1
random_multishortcut_m3,random_multishortcut_m3_seed007,1,7,independent_p0.70,0.9,5,8,1,142,u1,g,1,1,1,1,1,7,0,0,0,0,0,18.4435540057,26.6687749688,1
random_multishortcut_m3,random_multishortcut_m3_seed007,1,7,independent_p0.90,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.594429387162,0.736481913172,1
random_multishortcut_m3,random_multishortcut_m3_seed007,1,7,independent_p0.90,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.891644080743,1.43842556414,1
random_multishortcut_m3,random_multishortcut_m3_seed007,1,7,independent_p0.90,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,1.78328816149,4.87906729457,1
random_multishortcut_m3,random_multishortcut_m3_seed007,1,7,independent_p0.90,0.9,5,8,1,142,u1,g,1,1,1,1,1,7,0,0,0,0,0,4.21287478919,26.6687749688,1
random_multishortcut_m3,random_multishortcut_m3_seed007,1,7,correlated_two_mode,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,4.95475289463,6.56468845882,1
random_multishortcut_m3,random_multishortcut_m3_seed007,1,7,correlated_two_mode,0.5,5,8,1,142,u2,u0,1,1,1,2,1,7,0,0,0,0,0,6.91882045006,10.5106350603,1
random_multishortcut_m3,random_multishortcut_m3_seed007,1,7,correlated_two_mode,0.75,5,8,1,142,u2,u0,1,1,1,2,1,7,0,0,0,0,0,9.79873186044,16.8419820439,1
random_multishortcut_m3,random_multishortcut_m3_seed007,1,7,correlated_two_mode,0.9,5,8,1,142,u2,g,1,1,1,1,1,7,0,0,0,0,0,18.2278975361,26.6687749688,1
random_multishortcut_m3,random_multishortcut_m3_seed008,1,8,independent_p0.10,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,7.25113276655,7.79069486597,1
random_multishortcut_m3,random_multishortcut_m3_seed008,1,8,independent_p0.10,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,8.40125197848,9.21059512762,1
random_multishortcut_m3,random_multishortcut_m3_seed008,1,8,independent_p0.10,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,11.8516096143,13.4702959126,1
random_multishortcut_m3,random_multishortcut_m3_seed008,1,8,independent_p0.10,0.9,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,22.2026825217,26.2493982674,1
random_multishortcut_m3,random_multishortcut_m3_seed008,1,8,independent_p0.30,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,8.01908706507,11.8696791043,1
random_multishortcut_m3,random_multishortcut_m3_seed008,1,8,independent_p0.30,0.5,5,8,1,142,u0,u0,0,1,0.3,7,1,9,1,0.3,1,0.3,2.17855711406,11.157207752,17.7299966975,1
random_multishortcut_m3,random_multishortcut_m3_seed008,1,8,independent_p0.30,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,17.4744146504,26.2493982674,1
random_multishortcut_m3,random_multishortcut_m3_seed008,1,8,independent_p0.30,0.9,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,26.2493982674,26.2493982674,1
random_multishortcut_m3,random_multishortcut_m3_seed008,1,8,independent_p0.50,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,5.92623447304,8.99518911831,1
random_multishortcut_m3,random_multishortcut_m3_seed008,1,8,independent_p0.50,0.5,5,8,1,142,u0,u0,0,1,0.5,7,1,9,1,0.5,1,0.5,2.17855711406,8.88935170956,26.2493982674,1
random_multishortcut_m3,random_multishortcut_m3_seed008,1,8,independent_p0.50,0.75,5,8,1,142,u1,u0,1,1,1,2,1,7,0,0,0,0,0,15.6001463051,26.2493982674,1
random_multishortcut_m3,random_multishortcut_m3_seed008,1,8,independent_p0.50,0.9,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,26.2493982674,26.2493982674,1
random_multishortcut_m3,random_multishortcut_m3_seed008,1,8,independent_p0.70,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,2.99317764274,4.4955733883,1
random_multishortcut_m3,random_multishortcut_m3_seed008,1,8,independent_p0.70,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,4.48976646411,9.97263708365,1
random_multishortcut_m3,random_multishortcut_m3_seed008,1,8,independent_p0.70,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,8.5438215054,26.2493982674,1
random_multishortcut_m3,random_multishortcut_m3_seed008,1,8,independent_p0.70,0.9,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,18.0917180924,26.2493982674,1
random_multishortcut_m3,random_multishortcut_m3_seed008,1,8,independent_p0.90,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.583020825353,0.718400346824,1
random_multishortcut_m3,random_multishortcut_m3_seed008,1,8,independent_p0.90,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.87453123803,1.39854506895,1
random_multishortcut_m3,random_multishortcut_m3_seed008,1,8,independent_p0.90,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,1.74906247606,4.72275743016,1
random_multishortcut_m3,random_multishortcut_m3_seed008,1,8,independent_p0.90,0.9,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,4.37265619015,26.2493982674,1
random_multishortcut_m3,random_multishortcut_m3_seed008,1,8,correlated_two_mode,0.25,5,8,1,142,u0,u1,1,1,1,2,1,7,0,0,0,0,0,3.73359512398,5.1147720716,1
random_multishortcut_m3,random_multishortcut_m3_seed008,1,8,correlated_two_mode,0.5,5,8,1,142,u1,u1,0,0,0,7,0,7,0,0,0,0,0,5.56212284251,9.72039423301,1
random_multishortcut_m3,random_multishortcut_m3_seed008,1,8,correlated_two_mode,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,8.90997002409,18.6858270009,1
random_multishortcut_m3,random_multishortcut_m3_seed008,1,8,correlated_two_mode,0.9,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,14.8485835462,26.2493982674,1
random_multishortcut_m3,random_multishortcut_m3_seed009,1,9,independent_p0.10,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,7.11539376919,7.74673906893,1
random_multishortcut_m3,random_multishortcut_m3_seed009,1,9,independent_p0.10,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,8.46115611864,9.40817406826,1
random_multishortcut_m3,random_multishortcut_m3_seed009,1,9,independent_p0.10,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,12.498443167,14.3924790662,1
random_multishortcut_m3,random_multishortcut_m3_seed009,1,9,independent_p0.10,0.9,5,8,1,142,u0,g,1,1,1,1,1,7,0,0,0,0,0,24.6103043121,26.1929005237,1
random_multishortcut_m3,random_multishortcut_m3_seed009,1,9,independent_p0.30,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,8.41868997945,12.6823070891,1
random_multishortcut_m3,random_multishortcut_m3_seed009,1,9,independent_p0.30,0.5,5,8,1,142,u2,u0,1,1,1,2,1,7,0,0,0,0,0,11.7065368503,19.3767840642,1
random_multishortcut_m3,random_multishortcut_m3_seed009,1,9,independent_p0.30,0.75,5,8,1,142,u0,g,1,1,1,1,1,7,0,0,0,0,0,19.0777257643,26.1929005237,1
random_multishortcut_m3,random_multishortcut_m3_seed009,1,9,independent_p0.30,0.9,5,8,1,142,g,g,0,0,0,1,0,1,0,0,0,0,0,26.1929005237,26.1929005237,1
random_multishortcut_m3,random_multishortcut_m3_seed009,1,9,independent_p0.50,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,6.41382714955,9.88471744933,1
random_multishortcut_m3,random_multishortcut_m3_seed009,1,9,independent_p0.50,0.5,5,8,1,142,u2,g,1,1,1,1,1,7,0,0,0,0,0,9.54773614322,26.1929005237,1
random_multishortcut_m3,random_multishortcut_m3_seed009,1,9,independent_p0.50,0.75,5,8,1,142,u0,g,1,1,1,1,1,7,1,0.5,2,0.5,2.21084072121,16.8846315652,26.1929005237,1
random_multishortcut_m3,random_multishortcut_m3_seed009,1,9,independent_p0.50,0.9,5,8,1,142,g,g,0,0,0,1,0,1,0,0,0,0,0,26.1929005237,26.1929005237,1
random_multishortcut_m3,random_multishortcut_m3_seed009,1,9,independent_p0.70,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,1,0.3,2,0.3,0.00263598146999,3.29648687214,5.01991030803,1
random_multishortcut_m3,random_multishortcut_m3_seed009,1,9,independent_p0.70,0.5,5,8,1,142,u0,u0,0,1,0.3,4,1,7,1,0.3,2,0.3,0.147775506566,4.9447303082,11.1645030019,1
random_multishortcut_m3,random_multishortcut_m3_seed009,1,9,independent_p0.70,0.75,5,8,1,142,u2,g,1,1,1,1,1,7,0,0,0,0,0,9.28775522433,26.1929005237,1
random_multishortcut_m3,random_multishortcut_m3_seed009,1,9,independent_p0.70,0.9,5,8,1,142,u2,g,1,1,1,1,1,7,1,0.3,2,0.3,0.941652815302,19.903126979,26.1929005237,1
random_multishortcut_m3,random_multishortcut_m3_seed009,1,9,independent_p0.90,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.628680301945,0.783677154938,1
random_multishortcut_m3,random_multishortcut_m3_seed009,1,9,independent_p0.90,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.943020452917,1.5419707637,1
random_multishortcut_m3,random_multishortcut_m3_seed009,1,9,independent_p0.90,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,1.88604090583,5.28267171519,1
random_multishortcut_m3,random_multishortcut_m3_seed009,1,9,independent_p0.90,0.9,5,8,1,142,u2,g,1,1,1,1,1,7,0,0,0,0,0,4.6750808052,26.1929005237,1
random_multishortcut_m3,random_multishortcut_m3_seed009,1,9,correlated_two_mode,0.25,5,8,1,142,u0,u1,1,1,1,2,1,7,0,0,0,0,0,4.94487062726,6.69092512681,1
random_multishortcut_m3,random_multishortcut_m3_seed009,1,9,correlated_two_mode,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,7.05908968742,10.8592763428,1
random_multishortcut_m3,random_multishortcut_m3_seed009,1,9,correlated_two_mode,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,9.94959570556,16.6552789104,1
random_multishortcut_m3,random_multishortcut_m3_seed009,1,9,correlated_two_mode,0.9,5,8,1,142,u0,g,1,1,1,1,1,7,0,0,0,0,0,17.2790786012,26.1929005237,1
random_multishortcut_m3,random_multishortcut_m3_seed010,1,10,independent_p0.10,0.25,5,8,1,142,u2,u0,1,1,1,2,1,7,0,0,0,0,0,7.31863212282,7.91166951956,1
random_multishortcut_m3,random_multishortcut_m3_seed010,1,10,independent_p0.10,0.5,5,8,1,142,u2,u0,1,1,1,2,1,7,0,0,0,0,0,8.5827381527,9.47229424781,1
random_multishortcut_m3,random_multishortcut_m3_seed010,1,10,independent_p0.10,0.75,5,8,1,142,u2,u0,1,1,1,2,1,7,0,0,0,0,0,12.3750562424,14.1541684326,1
random_multishortcut_m3,random_multishortcut_m3_seed010,1,10,independent_p0.10,0.9,5,8,1,142,u2,g,1,1,1,1,1,7,0,0,0,0,0,23.7520105113,24.7679523821,1
random_multishortcut_m3,random_multishortcut_m3_seed010,1,10,independent_p0.30,0.25,5,8,1,142,u2,u0,1,1,1,2,1,7,0,0,0,0,0,8.4056839913,12.4889923243,1
random_multishortcut_m3,random_multishortcut_m3_seed010,1,10,independent_p0.30,0.5,5,8,1,142,u2,u0,1,1,1,2,1,7,0,0,0,0,0,11.6216233144,18.8360426173,1
random_multishortcut_m3,random_multishortcut_m3_seed010,1,10,independent_p0.30,0.75,5,8,1,142,u2,g,1,1,1,1,1,7,0,0,0,0,0,18.5551301662,24.7679523821,1
random_multishortcut_m3,random_multishortcut_m3_seed010,1,10,independent_p0.30,0.9,5,8,1,142,g,g,0,0,0,1,0,1,0,0,0,0,0,24.7679523821,24.7679523821,1
random_multishortcut_m3,random_multishortcut_m3_seed010,1,10,independent_p0.50,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,6.35089851293,9.63353882332,1
random_multishortcut_m3,random_multishortcut_m3_seed010,1,10,independent_p0.50,0.5,5,8,1,142,u2,g,1,1,1,1,1,7,0,0,0,0,0,9.36396778707,24.7679523821,1
random_multishortcut_m3,random_multishortcut_m3_seed010,1,10,independent_p0.50,0.75,5,8,1,142,u2,g,1,1,1,1,1,7,1,0.5,2,0.5,1.19900855548,16.4951055249,24.7679523821,1
random_multishortcut_m3,random_multishortcut_m3_seed010,1,10,independent_p0.50,0.9,5,8,1,142,g,g,0,0,0,1,0,1,0,0,0,0,0,24.7679523821,24.7679523821,1
random_multishortcut_m3,random_multishortcut_m3_seed010,1,10,independent_p0.70,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,3.25736276904,4.87608820469,1
random_multishortcut_m3,random_multishortcut_m3_seed010,1,10,independent_p0.70,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,4.88604415356,10.7657463586,1
random_multishortcut_m3,random_multishortcut_m3_seed010,1,10,independent_p0.70,0.75,5,8,1,142,u2,g,1,1,1,1,1,7,0,0,0,0,0,9.05272392697,24.7679523821,1
random_multishortcut_m3,random_multishortcut_m3_seed010,1,10,independent_p0.70,0.9,5,8,1,142,u2,g,1,1,1,1,1,7,1,0.3,2,0.3,1.19900855548,19.2825647436,24.7679523821,1
random_multishortcut_m3,random_multishortcut_m3_seed010,1,10,independent_p0.90,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.651695520255,0.796873352477,1
random_multishortcut_m3,random_multishortcut_m3_seed010,1,10,independent_p0.90,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.977543280382,1.53720604169,1
random_multishortcut_m3,random_multishortcut_m3_seed010,1,10,independent_p0.90,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,1.95508656076,5.12578816121,1
random_multishortcut_m3,random_multishortcut_m3_seed010,1,10,independent_p0.90,0.9,5,8,1,142,u2,g,1,1,1,1,1,7,0,0,0,0,0,4.59543243373,24.7679523821,1
random_multishortcut_m3,random_multishortcut_m3_seed010,1,10,correlated_two_mode,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,4.97475722202,6.80489912437,1
random_multishortcut_m3,random_multishortcut_m3_seed010,1,10,correlated_two_mode,0.5,5,8,1,142,u2,u0,1,1,1,2,1,7,0,0,0,0,0,7.11380945789,11.3295714042,1
random_multishortcut_m3,random_multishortcut_m3_seed010,1,10,correlated_two_mode,0.75,5,8,1,142,u2,u0,1,1,1,2,1,7,0,0,0,0,0,10.2677764272,17.8687227453,1
random_multishortcut_m3,random_multishortcut_m3_seed010,1,10,correlated_two_mode,0.9,5,8,1,142,u2,g,1,1,1,1,1,7,1,0.57235182458,2,0.57235182458,1.19900855548,18.4838109734,24.7679523821,1
random_multishortcut_m3,random_multishortcut_m3_seed011,1,11,independent_p0.10,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,6.93372992309,7.47419873372,1
random_multishortcut_m3,random_multishortcut_m3_seed011,1,11,independent_p0.10,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,8.08578186154,8.89648507749,1
random_multishortcut_m3,random_multishortcut_m3_seed011,1,11,independent_p0.10,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,11.5419376769,13.1633441088,1
random_multishortcut_m3,random_multishortcut_m3_seed011,1,11,independent_p0.10,0.9,5,8,1,142,u0,g,1,1,1,1,1,7,0,0,0,0,0,21.910405123,24.4335778531,1
random_multishortcut_m3,random_multishortcut_m3_seed011,1,11,independent_p0.30,0.25,5,8,1,142,u1,u0,1,1,1,2,1,7,0,0,0,0,0,7.87326103977,11.6181715281,1
random_multishortcut_m3,random_multishortcut_m3_seed011,1,11,independent_p0.30,0.5,5,8,1,142,u1,u0,1,1,1,2,1,7,0,0,0,0,0,10.8532328958,17.4302031401,1
random_multishortcut_m3,random_multishortcut_m3_seed011,1,11,independent_p0.30,0.75,5,8,1,142,u0,g,1,1,1,1,1,7,0,0,0,0,0,17.1741915982,24.4335778531,1
random_multishortcut_m3,random_multishortcut_m3_seed011,1,11,independent_p0.30,0.9,5,8,1,142,g,g,0,0,0,1,0,1,0,0,0,0,0,24.4335778531,24.4335778531,1
random_multishortcut_m3,random_multishortcut_m3_seed011,1,11,independent_p0.50,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,5.91018998219,8.91972784219,1
random_multishortcut_m3,random_multishortcut_m3_seed011,1,11,independent_p0.50,0.5,5,8,1,142,u1,g,1,1,1,1,1,7,0,0,0,0,0,8.74630167424,24.4335778531,1
random_multishortcut_m3,random_multishortcut_m3_seed011,1,11,independent_p0.50,0.75,5,8,1,142,u0,g,1,1,1,1,1,7,0,0,0,0,0,15.2967736244,24.4335778531,1
random_multishortcut_m3,random_multishortcut_m3_seed011,1,11,independent_p0.50,0.9,5,8,1,142,g,g,0,0,0,1,0,1,0,0,0,0,0,24.4335778531,24.4335778531,1
random_multishortcut_m3,random_multishortcut_m3_seed011,1,11,independent_p0.70,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,3.02909888889,4.51077269474,1
random_multishortcut_m3,random_multishortcut_m3_seed011,1,11,independent_p0.70,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,4.54364833333,9.93112275028,1
random_multishortcut_m3,random_multishortcut_m3_seed011,1,11,independent_p0.70,0.75,5,8,1,142,u1,g,1,1,1,1,1,7,0,0,0,0,0,8.44823877946,24.4335778531,1
